CNPJ_Fundo;Data_Referencia;Versao;Total_Necessidades_Liquidez;Disponibilidades;Titulos_Publicos;Titulos_Privados;Fundos_Renda_Fixa;Total_Investido;Direitos_Bens_Imoveis;Terrenos;Imoveis_Renda_Acabados;Imoveis_Renda_Construcao;Imoveis_Venda_Acabados;Imoveis_Venda_Construcao;Outros_Direitos_Reais;Acoes;Debentures;Bonus_Subscricao;Certificados_Deposito_Valores_Mobiliarios;Cedulas_Debentures;Fundo_Acoes;FIP;FII;FDIC;Outras_Cotas_FI;Notas_Promissorias;Acoes_Sociedades_Atividades_FII;Cotas_Sociedades_Atividades_FII;CEPAC;CRI;Letras_Hipotecarias;LCI;LIG;Outros_Valores_Mobliarios;Valores_Receber;Contas_Receber_Aluguel;Contas_Receber_Venda_Imoveis;Outros_Valores_Receber;Rendimentos_Distribuir;Taxa_Administracao_Pagar;Taxa_Performance_Pagar;Obrigacoes_Aquisicao_Imoveis;Adiantamento_Venda_Imoveis;Adiantamento_Alugueis;Obrigacoes_Securitizacao_Recebiveis;Instrumentos_Financeiros_Derivativos;Provisoes_Contigencias;Outros_Valores_Pagar;Total_Passivo
24.976.492/0001-13;2020-04-01;1;838.83;838.83;;;;200390000;200390000;;200390000;;;;;;;;;;;;;;;;;;;;;;;;2157.12;;;2157.12;;59727.73;;200000000;;;;;;211947.79;200271675.52
24.976.492/0001-13;2020-05-01;1;838.83;838.83;;;;200390000;200390000;;200390000;;;;;;;;;;;;;;;;;;;;;;;;1848.98;;;1848.98;;72233.01;;200000000;;;;;;243210.99;200315444
24.976.492/0001-13;2020-06-01;1;838.83;838.83;;;;200390000;200390000;;200390000;;;;;;;;;;;;;;;;;;;;;;;;1525.44;;;1525.44;;84233.01;;200000000;;;;;;273210.99;200357444
24.976.492/0001-13;2020-07-01;1;838.83;838.83;;;;200390000;200390000;;200390000;;;;;;;;;;;;;;;;;;;;;;;;2132.7;;;2132.7;;84233.01;;200000000;;;;;;304454.81;200388687.82
24.976.492/0001-13;2020-08-01;1;838.83;838.83;;;;200390000;200390000;;200390000;;;;;;;;;;;;;;;;;;;;;;;;1829.07;;;1829.07;;95727.73;;200096900.7;;;;;;333191.61;200525820.04
24.976.492/0001-13;2020-09-01;1;838.83;838.83;;;;200390000;200390000;;200390000;;;;;;;;;;;;;;;;;;;;;;;;1525.44;;;1525.44;;120212.04;;42602317.3;;;;;;364691.61;43087220.95
24.976.492/0001-13;2020-10-01;1;3846.21;3846.21;;;;433505000;433505000;;433505000;;;;;;;;;;;;;;;;;;;;;;;;5535.29;;;5535.29;;148151.38;;42602317.3;;;;;;395631.42;43146100.1
24.976.492/0001-13;2020-11-01;1;3846.21;3846.21;;;;433505000;433505000;;433505000;;;;;;;;;;;;;;;;;;;;;;;;3625.84;;;3625.84;;185325.32;;42602317.3;;;;;;444210.37;43231852.99
24.976.492/0001-13;2020-12-01;1;53394.22;53394.22;0;0;0;433505000;433505000;0;433505000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5079.57;0;0;5079.57;0;120140.95;0;42602317.3;0;0;0;0;0;366984.55;43089442.8
25.032.881/0001-53;2020-01-01;1;159325589.18;85488.72;0;0;159240100.46;379434462.2;313159525.64;0;0;0;18888989.71;294270535.93;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;66274936.56;0;0;0;0;29202625.88;0;0;29202625.88;1963996.88;50522.47;0;95101213.41;0;0;0;0;10355536.36;513687.52;107984956.64
25.032.881/0001-53;2020-02-01;1;128359946.84;543.07;0;0;128359403.77;416254488.94;324601819.89;0;0;0;18888989.71;305712830.18;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;91652669.05;0;0;0;0;28773019.96;0;28606803.78;166216.18;2425969.91;40568.68;127724.67;0;0;0;0;0;10355536.36;98762955.14;111712754.76
25.032.881/0001-53;2020-03-01;1;95201782.51;54993.97;0;0;95146788.54;440545711.94;323332825.45;0;0;0;18888989.71;304443835.74;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;117212886.49;0;0;0;0;28625681.41;0;28463430.23;162251.18;2841850.47;41013.25;127724.67;0;0;0;0;0;10355536.36;92621397.96;105987522.71
25.032.881/0001-53;2020-04-01;1;83509678.09;87307.57;0;0;83422370.52;440525874.3;324299931.23;0;0;0;18888989.71;305410941.52;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;116225943.07;0;0;0;0;28547712.62;0;28386212.62;161500;2772537.04;34571.22;127724.67;0;0;0;0;0;10355536.36;82415961.38;95706330.67
25.032.881/0001-53;2020-05-01;1;78360897.22;157645.18;0;0;78203252.04;434985734.55;317432355.86;0;0;0;18888989.71;298543366.15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;117553378.69;0;0;0;0;28467137.59;0;28305637.59;161500;4332089.13;35168.15;0;0;0;0;0;0;10355536.36;81938295.37;96661089.01
25.032.881/0001-53;2020-06-01;1;34754652.84;228432.69;0;0;34526220.15;473660270.27;356303720.26;0;0;0;18942443.1;337361277.16;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;117356550.01;0;0;0;0;28177765.74;0;28014860.63;162905.11;4262775.7;43273.04;0;0;0;0;0;0;9885052;79443306.48;93634407.22
25.032.881/0001-53;2020-07-01;1;22752109.3;283527.16;0;0;22468582.14;482059011.43;359514700.11;0;0;0;18659635.35;340855064.76;0;0;0;0;4039101.02;0;0;0;0;0;0;0;0;0;0;118505210.3;0;0;0;0;29170170.86;0;28999976.35;170194.51;3950865.28;50470.24;0;0;0;0;0;0;10084995.85;78960594.74;93046926.11
25.032.881/0001-53;2020-08-01;1;302528779.76;377401.91;0;0;302151377.85;496049463.87;372684317.98;0;0;0;18659635.35;354024682.63;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;123365145.89;0;0;0;0;29289889.3;0;28936177.41;353711.89;3777581.72;45291.04;0;13445428.65;0;0;0;0;10084995.85;361248338.42;388601635.68
25.032.881/0001-53;2020-09-01;1;202656336.58;202116913.27;0;0;539423.31;593915012.44;375819136.59;0;0;0;18268102.9;357551033.69;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;218095875.85;0;0;0;0;30258904.77;0;30096662.03;162242.74;5889636.3;72578.47;0;13530126.93;0;0;0;0;10504863.83;62844774.66;92841980.19
25.032.881/0001-53;2020-10-01;1;158671687.1;22343.25;0;0;158649343.85;641358074.36;405787739.86;0;0;0;18188904.85;387598835.01;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;235570334.5;0;0;0;0;30495446.58;0;30322847.05;172599.53;6519349.43;78762.65;0;13413263.45;0;0;0;0;10608572.07;62106283.07;92726230.67
25.032.881/0001-53;2020-11-01;1;120375458.55;15667.8;0;0;120359790.75;681974484.96;453082241.39;0;0;0;17883932.83;435198308.56;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;228892243.57;0;0;0;0;29261168.97;0;29093444.62;167724.35;6679570.58;75415.38;0;13495527.64;0;0;0;0;10144815.58;60876017.37;91271346.55
25.032.881/0001-53;2020-12-01;1;149195097.92;16733.7;0;0;149178364.22;827052950.39;569290191.26;0;0;0;17883932.83;551406258.43;0;20799860;0;0;0;0;0;0;0;0;0;0;0;0;0;236962899.13;0;0;0;0;29085176.32;0;28923144.62;162031.7;8110907.13;82164.35;16837223.9;13495527.64;0;0;0;0;10144815.58;163467387.95;212138026.55
26.091.636/0001-80;2020-08-01;1;14358500;14358500;;;;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;250;;;;;;;;60964.29;61214.29
26.091.636/0001-80;2020-09-01;1;14354085.48;7999.99;;;14346085.49;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;0;;1750;;;;;;;;312464.29;314214.29
26.091.636/0001-80;2020-10-01;1;14365383.11;2385.41;;;14362997.7;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;1558.07;;;1558.07;;1750;;;;;;;;565388.77;567138.77
26.091.636/0001-80;2020-11-01;1;14073302.42;885.4;;;14072417.02;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;816.09;;;816.09;;1750;;;;;;;;528837.34;530587.34
26.091.636/0001-80;2020-12-01;1;14101334.67;583.69;;;14100750.98;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;128.72;;;128.72;;1750;;;;;;;;786021.8;787771.8
26.091.656/0001-50;2020-01-01;1;14357959.72;3;14357956.72;;;184746182.08;0;;;;;;;5507857.2;;;;;;;;;;;;;;177514888.34;;1723436.54;;;49301.54;;;49301.54;1343996.5;21476.98;;;;;;;;219887.8;1585361.28
26.091.656/0001-50;2020-02-01;1;10024174.47;695.55;10023478.92;;;188439680.86;0;;;;;;;5201700;;;;;;;;;;;;;;181510282.47;;1727698.39;;;13803.51;;;13803.51;1612795.8;16802.49;;;;;;;;174899.32;1804497.61
26.091.656/0001-50;2020-03-01;1;1255089.34;44.84;1255044.5;;;196242347.92;0;;;;;;;4409060;;;;;;;;;;;;;;191833287.92;;;;;51554.02;;;51554.02;1151997;18175.15;;;;;;;;182119.48;1352291.63
26.091.656/0001-50;2020-04-01;1;2735996.2;804.19;2735192.01;;;194830644.83;0;;;;;;;4731070;;;;;;;;;;;;;;190099574.83;;;;;57565.27;;;57565.27;1209596.85;17058.1;;;;;;;;174377.84;1401032.79
26.091.656/0001-50;2020-05-01;2;16756557.67;2599.49;16753958.18;;;193608578.08;0;;;;;;;4577496;;;;;;;;;;;;;;189031082.08;;;;;141693.05;;;141693.05;1209596.85;17431.4;;;;;;;;179996.47;1407024.72
26.091.656/0001-50;2020-06-01;1;46664549.92;494.98;46664054.94;;;185728124.94;0;;;;;;;4954000;;;;;;;;;;;;;;180774124.94;;;;;49256.73;;;49256.73;1341002.56;20666.66;;;;;;;;216534.3;1578203.52
26.091.656/0001-50;2020-07-01;1;34962481.37;354.36;34962127.01;;;197468714.34;0;;;;;;;4741473.4;;;;;;;;;;;;;;192727240.94;;;;;10943.99;;;10943.99;1141840.5;24265.24;;;;;;;;257391.64;1423497.38
26.091.656/0001-50;2020-08-01;2;35237271.16;671.1;35236600.06;;;197738873.55;0;;;;;;;;;;;;;;4572542;;;;;;;193166331.55;;;;;7430.76;;;7430.76;1060000;21578.09;;;;;;;;232496.32;1314074.41
26.091.656/0001-50;2020-09-01;2;25593651.9;474.1;25593177.8;;;208383602.05;0;;;;;;;;;;;;;;4550249;;;;;;;203833353.05;;;;;120757.08;;;120757.08;1005000;21071.47;;;;;;;;227639.45;1253710.92
26.091.656/0001-50;2020-10-01;1;20395325.59;1005.93;20394319.66;;;215811332.88;0;;;;;;;;;;;;;;4428876;;;;;;;211382456.88;;;;;8629.94;;;8629.94;1370208.6;20963.79;;;;;;;;212972.47;1604144.86
26.091.656/0001-50;2020-11-01;1;7551526.97;459.37;7551067.6;;;229998328.67;0;;;;;;;;;;;;;;4402124.4;;;;;;;225596204.27;;;;;4267.26;;;4267.26;1530066.27;20070.2;;;;;;;;205867.1;1756003.57
26.091.656/0001-50;2020-12-01;2;19340898.87;4226.44;19336672.43;;;219790881.07;0;;;;;;;;;;;;;;4091013.2;;;;;;;215699867.87;;;;;484.48;;;484.48;2639679.12;22230.51;;;;;;;;228524.49;2890434.12
26.191.053/0001-20;2020-01-01;3;14847.84;100;0;0;14747.84;19849112.85;7940000;0;7940000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11909112.85;0;0;0;0;0;0;0;1386.6;0;0;1386.6;0;54000;0;0;0;0;0;0;0;12690.88;66690.88
26.191.053/0001-20;2020-02-01;1;7350.45;0;0;0;7350.45;19849112.85;7940000;0;7940000;0;0;0;0;11909112.85;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;878.87;0;0;878.87;0;75981.42;0;0;0;0;0;0;0;11957.6;87939.02
26.191.053/0001-20;2020-03-01;1;1947.29;91.23;0;0;1856.06;19849112.85;7940000;0;7940000;0;0;0;0;11909112.85;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;75981.42;0;0;0;0;0;0;0;13745.44;89726.86
26.191.053/0001-20;2020-04-01;1;201331.43;0;0;0;201331.43;19849112.85;7940000;0;7940000;0;0;0;0;11909112.85;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;21981.42;0;0;0;0;0;0;0;12779.11;34760.53
26.191.053/0001-20;2020-05-01;1;256.65;104.43;0;0;152.22;20535115.98;8626003.13;0;8626003.13;0;0;0;0;11909112.85;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;21981.42;0;0;0;0;0;0;0;15439.45;37420.87
26.191.053/0001-20;2020-06-01;1;201.95;49.48;0;0;152.47;20535115.98;8626003.13;0;8626003.13;0;0;0;0;11909112.85;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;150.08;0;0;150.08;0;43962.84;0;0;0;0;0;0;0;23586.89;67549.73
26.191.053/0001-20;2020-07-01;1;11217.28;11058.51;0;0;158.77;20535115.98;8626003.13;0;8626003.13;0;0;0;0;11909112.85;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;35350.31;33500;0;1850.31;0;21981.42;0;0;0;0;0;0;0;30573.16;52554.58
26.191.053/0001-20;2020-08-01;1;364.52;205.61;0;0;158.91;20535115.98;8626003.13;0;8626003.13;0;0;0;0;11909112.85;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;68065.55;67000;0;1065.55;0;21981.42;0;0;0;0;0;0;0;21693.95;43675.37
26.191.053/0001-20;2020-09-01;1;5450.78;5291.82;0;0;158.96;20535115.98;8626003.13;0;8626003.13;0;0;0;0;11909112.85;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100500;100500;0;0;0;21981.42;0;0;0;0;0;0;0;23111.02;45092.44
26.191.053/0001-20;2020-10-01;1;5836.56;5677.5;0;0;159.06;20535115.98;8626003.13;0;8626003.13;0;0;0;0;11909112.85;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;102617.83;100500;0;2117.83;0;21981.42;0;0;0;0;0;0;0;24467.3;46448.72
26.191.053/0001-20;2020-11-01;1;44748.23;44589.12;0;0;159.11;20535115.98;8626003.13;0;8626003.13;0;0;0;0;11909112.85;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;84702.08;83668.27;0;1033.81;0;21981.42;0;0;0;0;0;0;0;10254.9;32236.32
26.191.053/0001-20;2020-12-01;2;56678.49;56519.13;0;0;159.36;17738000;13840000;0;13840000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3898000;0;0;0;0;0;0;0;38634.42;38500.72;0;133.7;0;21981.42;0;0;0;0;0;0;0;26376.04;48357.46
26.195.121/0001-20;2020-01-01;1;6126438.79;5075.09;0;0;6121363.7;58699974;58699974;0;58699974;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;294927.32;292421.17;0;2506.15;262729.68;25018.76;0;2230839.46;0;156265;0;0;0;195922.06;2870774.96
26.195.121/0001-20;2020-02-01;1;4295623.71;48163.59;0;0;4247460.12;63437685.47;63437685.47;0;63437685.47;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;266348.37;263359.95;0;2988.42;298916.16;28723.45;0;0;0;130512;0;0;0;203782.1;661933.71
26.195.121/0001-20;2020-03-01;1;3743295.02;35316.83;0;0;3707978.19;62942974;62942974;0;62942974;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;694303.98;327839.1;0;366464.88;267779.15;34150.98;0;0;0;91009;0;0;0;198351.88;591291.01
26.195.121/0001-20;2020-04-01;1;3247926.05;62101.08;0;0;3185824.97;63116977.48;63116977.48;0;63044627.48;0;0;0;72350;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1060615.85;431290;0;629325.85;205504.86;30817.69;0;0;0;65256;0;0;0;232460.68;534039.23
26.195.121/0001-20;2020-05-01;1;3810940.9;29873.05;0;0;3781067.85;63799390.67;63799390.67;0;63799390.67;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;938109.47;430973.65;0;507135.82;227787.12;30864.84;0;0;0;39503;0;0;0;201262.77;499417.73
26.195.121/0001-20;2020-06-01;1;1133834.53;34290.44;0;0;1099544.09;67674063.19;67674063.19;0;67674063.19;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1182964.31;538290.15;0;644674.16;187845.25;34479.19;0;0;0;13750;0;0;0;198881.68;434956.12
26.195.121/0001-20;2020-07-01;1;2716084.15;31739.44;0;0;2684344.71;84915581.29;84915581.29;0;84915581.29;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1187774;574296.29;0;613477.71;199831.2;32094.25;0;0;0;109328.5;0;0;0;202774.58;544028.53
26.195.121/0001-20;2020-08-01;1;2662452.77;63785.94;0;0;2598666.83;86122929.02;86122929.02;0;86122929.02;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1061752.45;586533.37;0;475219.08;258115.29;40731.74;0;0;0;93500;0;0;0;209976.05;602323.08
26.195.121/0001-20;2020-09-01;1;2646647.75;44624.16;0;0;2602023.59;86434391.54;86434391.54;0;85944664.87;0;0;0;489726.67;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;853592.79;645112.96;0;208479.83;308073.09;44259.28;0;0;0;77000;0;0;0;207249.72;636582.09
26.195.121/0001-20;2020-10-01;1;2680995.12;95244.21;0;0;2585750.91;86512988.89;86512988.89;0;86008130.22;0;0;0;504858.67;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;834834.86;717434.89;0;117399.97;308073.09;41203.61;0;0;0;87328.5;0;0;0;211515.62;648120.82
26.195.121/0001-20;2020-11-01;1;2717255.12;129878.96;0;0;2587376.16;86534621.31;86534621.31;0;86029762.64;0;0;0;504858.67;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;815288.68;735174.89;0;80113.79;374683.49;56483.92;0;0;0;44000;0;0;0;196452;671619.41
26.195.121/0001-20;2020-12-01;1;2483940.05;223049.81;0;0;2260890.24;96289752.73;96289752.73;0;95816258.35;0;0;0;473494.38;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;689543.49;626808.91;0;62734.58;448153.07;56496.29;0;0;0;27500;0;0;0;199484.44;731633.8
26.269.251/0001-60;2020-01-01;1;0;0;0;0;0;147311269;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;147311269;0;0;0;0;0;0;0;25162.5;0;0;25162.5;0;410337.74;0;0;0;0;0;0;0;8974543.01;9384880.75
26.269.251/0001-60;2020-02-01;1;0;0;0;0;0;147311269;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;147311269;0;0;0;0;0;0;0;23416.28;0;0;23416.28;0;435003.7;5014472.71;0;0;0;0;0;0;3552215.89;9001692.3
26.269.251/0001-60;2020-03-01;1;0;0;0;0;0;147311269;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;147311269;0;0;0;0;0;0;0;21282;0;0;21282;0;465206.67;4710216.38;0;0;0;0;0;0;3714130.81;8889553.86
26.269.251/0001-60;2020-04-01;1;0;0;0;0;0;147311269;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;147311269;0;0;0;0;0;0;0;25324.72;0;0;25324.72;0;492686.74;4426222.1;0;0;0;0;0;0;3857546.04;8776454.88
26.269.251/0001-60;2020-05-01;1;0;0;0;0;0;147311269;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;147311269;0;0;0;0;0;0;0;23352.66;0;0;23352.66;0;520196.26;4228276.26;0;0;0;0;0;0;3857172.26;8605644.78
26.269.251/0001-60;2020-06-01;1;0;0;0;0;0;147311269;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;147311269;0;0;0;0;0;0;0;21282;0;0;21282;0;517514.19;4105447.36;0;0;0;0;0;0;4030300.03;8653261.58
26.269.251/0001-60;2020-07-01;1;0;0;0;0;0;147311269;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;147311269;0;0;0;0;0;0;0;25168.47;0;0;25168.47;0;549149.61;3983059.69;0;0;0;0;0;0;4194492.02;8726701.32
26.269.251/0001-60;2020-08-01;1;0;0;0;0;0;147311269;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;147311269;0;0;0;0;0;0;0;23225.24;0;0;23225.24;0;578038.26;3673664.27;0;0;0;0;0;0;4355285.21;8606987.74
26.269.251/0001-60;2020-09-01;1;0;0;0;0;0;147311269;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;147311269;0;0;0;0;0;0;0;21282;0;0;21282;0;637158.76;3335237.85;0;0;0;0;0;0;4469669.94;8442066.55
26.269.251/0001-60;2020-10-01;1;0;0;0;0;0;147311269;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;147311269;0;0;0;0;0;0;0;25291.85;0;0;25291.85;0;666106.94;3031345.4;0;0;0;0;0;0;4595133.91;8292586.25
26.269.251/0001-60;2020-11-01;1;0;0;0;0;0;147311269;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;147311269;0;0;0;0;0;0;0;23382.4;0;0;23382.4;0;693714.18;3031345.4;0;0;0;0;0;0;7360933.63;11085993.21
26.269.251/0001-60;2020-12-01;1;0;0;0;0;0;147311269;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;147311269;0;0;0;0;0;0;21282;0;0;21282;0;724148.15;2075768.82;0;0;0;0;0;16200;4895092.84;7711209.81
26.314.437/0001-93;2020-01-01;1;2414878.32;194.18;0;0;2414684.14;86738325.3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;86738325.3;0;0;0;0;0;0;0;21157.2;0;0;21157.2;1859247.13;123157.23;0;0;0;0;0;0;0;167821.57;2150225.93
26.314.437/0001-93;2020-02-01;1;565845.99;192.41;0;0;565653.58;86738325.3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;86738325.3;0;0;0;0;0;0;0;24650.95;0;0;24650.95;57689.13;125803.53;0;0;0;0;0;0;0;148410;331902.66
26.314.437/0001-93;2020-03-01;1;3644911.81;196.73;0;0;3644715.08;86738325.3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;86738325.3;0;0;0;0;0;0;0;477341.71;0;0;477341.71;3817928.43;123157.23;0;0;0;0;0;0;0;148410;4089495.66
26.314.437/0001-93;2020-04-01;1;555282.58;197.13;0;0;555085.45;86738325.3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;86738325.3;0;0;0;0;0;0;0;18092;0;0;18092;528907.47;123157.23;0;0;0;0;0;0;0;184359.23;836423.93
26.314.437/0001-93;2020-05-01;1;2395930.31;188.44;0;0;2395741.87;86738325.3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;86738325.3;0;0;0;0;0;0;0;12456.11;0;0;12456.11;2403201.87;123157.23;0;0;0;0;0;0;0;148410;2674769.1
26.314.437/0001-93;2020-06-01;1;1524406.7;200.24;0;0;1524206.46;86738325.3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;86738325.3;0;0;0;0;0;0;0;5620.81;0;0;5620.81;1504210.18;123157.23;0;0;0;0;0;0;0;163346.15;1790713.56
26.314.437/0001-93;2020-07-01;2;4885953.88;190.91;0;0;4885762.97;88331000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;88331000;0;0;0;0;0;0;0;44752.92;0;0;44752.92;4757071.58;123157.23;0;0;0;0;0;0;0;193139.66;5073368.47
26.314.437/0001-93;2020-08-01;1;94192.54;255.69;0;0;93936.85;88331000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;88331000;0;0;0;0;0;0;0;184908.61;0;0;184908.61;0;123157.23;0;0;0;0;0;0;0;369258.03;492415.26
26.314.437/0001-93;2020-09-01;1;154953.56;192.86;0;0;154760.7;88331000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;88331000;0;0;0;0;0;0;0;178679.83;0;0;178679.83;180941.17;123157.23;0;0;0;0;0;0;0;154431.2;458529.6
26.314.437/0001-93;2020-10-01;1;2024314.15;200.16;0;0;2024113.99;88331000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;88331000;0;0;0;0;0;0;0;4525093.66;0;0;4525093.66;2053389.51;123157.23;0;0;0;0;0;0;0;154431.2;2330977.94
26.314.437/0001-93;2020-11-01;1;2654776.35;201.49;0;0;2654574.86;88331000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;88331000;0;0;0;0;0;0;0;4518861.79;0;0;4518861.79;2656935.2;123157.23;0;0;0;0;0;0;0;178397.51;2958489.94
26.314.437/0001-93;2020-12-01;1;6122282.06;197.67;0;0;6122084.39;88331000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;88331000;0;0;0;0;0;0;0;19729.04;0;0;19729.04;5969308.96;124252.59;0;0;0;0;0;0;0;155540.37;6249101.92
26.395.660/0001-02;2020-01-01;2;1175032.13;100;0;0;1174932.13;239940667.54;239940667.54;0;0;0;239940667.54;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6167.87;0;0;6167.87;0;16911.43;0;0;0;0;0;0;0;227026805.57;227043717
26.395.660/0001-02;2020-02-01;1;1429144.43;1;0;0;1429143.43;241750445.21;241750445.21;0;0;0;241750445.21;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4536.9;0;0;4536.9;0;16500;0;0;0;0;0;0;0;228102275.56;228118775.56
26.395.660/0001-02;2020-03-01;1;3352206.83;574194.53;0;0;2778012.3;244023109.32;244023109.32;0;0;0;244023109.32;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;261.73;0;0;261.73;0;16500;0;0;0;0;0;0;0;231473436.66;231489936.66
26.395.660/0001-02;2020-04-01;1;2106648.4;0;0;0;2106648.4;242980951.18;242980951.18;0;0;0;242980951.18;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6805.66;0;0;6805.66;0;17864.17;0;0;0;0;0;0;0;229024828.22;229042692.39
26.395.660/0001-02;2020-05-01;2;2721183.78;100.01;0;0;2721083.77;244409978.27;244409978.27;0;0;0;167524822.04;76885156.23;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3446.86;0;0;3446.86;0;17864.17;0;0;0;0;0;0;0;230542253.33;230560117.5
26.395.660/0001-02;2020-06-01;1;1984587.8;100;0;0;1984487.8;246088905.56;246088905.56;0;0;0;168493561.36;77595344.2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;77661.04;0;0;77661.04;0;17864.17;0;0;0;0;0;0;0;231087449.2;231105313.37
26.395.660/0001-02;2020-07-01;1;40116688.74;795.47;0;0;40115893.27;210254569.17;210254569.17;0;0;0;210254569.17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;508347.88;0;0;508347.88;0;41529.09;0;0;0;0;0;0;0;235439754.97;235481284.06
26.395.660/0001-02;2020-08-01;1;2396992.91;1732197.7;0;0;664795.21;210555689.64;210555689.64;0;0;0;130569717.33;79985972.31;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;467520.16;0;0;467520.16;0;33680.02;0;0;0;0;0;0;0;197153011.45;197186691.47
