CNPJ_Fundo;Data_Referencia;Versao;Data_Informacao_Numero_Cotistas;Total_Numero_Cotistas;Numero_Cotistas_Pessoa_Fisica;Numero_Cotistas_Pessoa_Juridica_Nao_Financeira;Numero_Cotistas_Banco_Comercial;Numero_Cotistas_Corretora_Distribuidora;Numero_Cotistas_Outras_Pessoas_Juridicas_Financeira;Numero_Cotistas_Investidores_Nao_Residentes;Numero_Cotistas_Entidade_Aberta_Previdencia_Complementar;Numero_Cotistas_Entidade_Fechada_Previdência_Complementar;Numero_Cotistas_Regime_Proprio_Previdencia_Servidores_Publicos;Numero_Cotistas_Sociedade_Seguradora_Resseguradora;Numero_Cotistas_Sociedade_Capitalizacao_Arrendamento_Mercantil;Numero_Cotistas_FII;Numero_Cotistas_Outros_Fundos;Numero_Cotistas_Distribuidores_Fundo;Numero_Cotistas_Outros_Tipos;Valor_Ativo;Patrimonio_Liquido;Cotas_Emitidas;Valor_Patrimonial_Cotas;Percentual_Despesas_Taxa_Administracao;Percentual_Despesas_Agente_Custodiante;Percentual_Rentabilidade_Efetiva_Mes;Percentual_Rentabilidade_Patrimonial_Mes;Percentual_Dividend_Yield_Mes;Percentual_Amortizacao_Cotas_Mes
36.312.772/0001-06;2022-06-01;1;2022-06-30;2459;2450;6;2;;;;;;;;;;1;;;65993174.37;64992054;748151;86.87023609;0.000252;0;0.0046926797;-0.0076446163;0.012337296;0
36.312.772/0001-06;2022-07-01;1;2022-07-29;2494;2486;5;2;;;;;;;;;;1;;;64960745.04;64144364.89;748151;85.73719061;0.000252;0;-0.0013013143;-0.0130429654;0.0117416511;0
36.312.772/0001-06;2022-08-01;1;2022-08-31;2583;2574;7;2;;;;;;;;;;;;;64089652.14;63335350.67;748151;84.65583909;0.000276;0;-0.00071558;-0.0126124;0.01189682;0
36.368.869/0001-30;2022-01-01;1;2022-01-31;8348;;;;;;;;;;;;;;;;218377435.39;216266276.79;25541630;8.46720733132537;8.43600780981476E-05;;0.028317;0.019633;0.008684;
36.368.869/0001-30;2022-02-01;1;2022-02-25;8861;;;;;;;;;;;;;;;;212881356.69;210671380;25541630;8.24815722410825;0.000570482663568255;;-0.017012;-0.02587;0.008858;
36.368.869/0001-30;2022-03-01;1;2022-03-31;10455;10392;56;;1;;2;;;;;;2;2;;;213450216.93;211206561.37;25541630;8.26911052152897;0.00140482666861951;;0.011633;0.00254;0.009093;
36.368.869/0001-30;2022-04-01;1;2022-04-29;10502;;;;;;;;;;;;;;;;216741507.63;214052692.12;25541630;8.38054157545936;0.000440833465187628;;0.022547;0.013477;0.00907;
36.368.869/0001-30;2022-05-01;1;2022-05-31;11386;;;;;;;;;;;;;;;;214102591.43;211636911.87;25541630;8.28595950493371;0.00061482521574463;;-0.002336;-0.011285;0.008949;
36.368.869/0001-30;2022-06-01;1;2022-06-30;12145;12090;48;;1;;2;;;;;;2;2;;;207191171.11;205039992.3;25541630;8.02767843320884;0.00061732181405276;;-0.021778;-0.03117;0.009392;
36.368.869/0001-30;2022-07-01;1;2022-07-29;13110;;;;;;;;;;;;;;;;204735175.28;202658468.89;25541630;7.93443757857271;0.000608105255482274;;-0.002271;-0.011614;0.009343;
36.368.869/0001-30;2022-08-01;1;2022-08-31;13835;;;;;;;;;;;;;;;;218896775.51;216801524.28;25541630;8.48816321746106;0.000646718654149861;;0.079239;0.069787;0.009452;
36.368.925/0001-37;2022-01-01;1;2022-01-31;167;;;;;;;;;;;;;;;;739199481.23;248081219.75;2501419;99.1761954914391;7.99522834497028E-05;;-0.001425;-0.009911;0.008486;
36.368.925/0001-37;2022-02-01;1;2022-02-25;178;;;;;;;;;;;;;;;;737088667.42;245662733.14;2501419;98.2093496291505;7.47980768801765E-05;;-0.001177;-0.009748;0.008571;
36.368.925/0001-37;2022-03-01;1;2022-03-31;178;168;;;;;;;;;;;3;7;;;758383250.75;245083864.2;2501419;97.9779334049993;0.000135738352700577;;0.008228;-0.000785;0.009013;
36.368.925/0001-37;2022-04-01;1;2022-04-29;180;;;;;;;;;;;;;;;;765167031.66;243535217.51;2501419;97.3588261342862;0.000165996689979099;;0.002782;-0.006318;0.0091;
36.368.925/0001-37;2022-05-01;1;2022-05-31;178;;;;;;;;;;;;;;;;765636958.33;268160428.31;2730511;98.2088804293409;0.000168859590079613;;0.002413;-0.006318;0.008731;
36.368.925/0001-37;2022-06-01;1;2022-06-30;175;161;;;;;;;;;;;3;11;;;761187458.64;255114948.79;2730511;93.431210784355;0.000172526111106999;;-0.039891;-0.048648;0.008757;
36.368.925/0001-37;2022-07-01;2;2022-07-29;177;;;;;;;;;;;;;;;;857466783.73;316452704.98;2730511;115.895048575157;0.000132154566359744;;0.250599;0.240431;0.010168;
36.368.925/0001-37;2022-08-01;1;2022-08-31;176;;;;;;;;;;;;;;;;862867565.2;308273401.64;2730511;112.899527465738;0.000185133714736272;;-0.017649;-0.025846;0.008197;
36.420.742/0001-13;2022-01-01;1;2022-01-31;3;;;;;;;;;;;;;;;;625829349.85;620957546.04;5686242.56563626;109.203492266165;0.000850394819046106;;0.002623;0.002623;;
36.420.742/0001-13;2022-02-01;1;2022-02-25;3;;;;;;;;;;;;;;;;610761355.72;610285772.38;5686242.56563626;107.326721527525;0.000763346224152066;;0.002944;0.002944;;
36.420.742/0001-13;2022-03-01;1;2022-03-31;3;1;;;;;2;;;;;;;;;;612335974.36;611784305.67;5686242.56563626;107.590258172805;0.000877100777229554;;0.002466;0.002466;;
36.420.742/0001-13;2022-04-01;1;2022-04-29;3;;;;;;;;;;;;;;;;613975126.55;613422705.8;5686242.56563626;107.878392228131;0.00086845438708786;;0.002678;0.002678;;
36.420.742/0001-13;2022-05-01;1;2022-05-31;3;;;;;;;;;;;;;;;;615577487.56;615040387.58;5686242.56563626;108.16288269109;0.000865937474603202;;0.002398;0.002398;;
36.420.742/0001-13;2022-06-01;1;2022-06-30;3;1;;;;;2;;;;;;;;;;615577487.56;615040387.58;5686242.5656;108.16288269178;0.000865937474603202;;0.002398;0.002398;;
36.420.742/0001-13;2022-07-01;2;2022-07-29;3;;;;;;;;;;;;;;;;616539834.36;616020052.24;5686242.5656;108.335169513649;0.00083346023905074;;-0.002502;-0.002502;;
36.420.742/0001-13;2022-08-01;1;2022-08-31;3;;;;;;;;;;;;;;;;610903578.89;610746515.79;5686242.56563626;107.407749272064;8.10932829243181E-05;;-0.008638;-0.008638;;
36.445.498/0001-43;2022-01-01;1;2022-01-31;;;;;;;;;;;;;;;;;0;0;0;0;0;;0;0;;
36.445.551/0001-06;2022-01-01;1;2022-01-31;10;;;;;;;;;;;;;;;;48557011.27;41270942.9;395150;104.443737568012;0.000405700932023048;;0.004102;-0.001032;0.005134;
36.445.551/0001-06;2022-02-01;1;2022-02-25;10;;;;;;;;;;;;;;;;48762871.85;41354358.01;395150;104.65483489814;0.000404882600183303;;0.002021;0.002021;;
36.445.551/0001-06;2022-03-01;1;2022-03-31;10;4;1;;;;;;;;;;2;3;;;48532889.35;41298313.05;395150;104.513002783753;0.00040543205674596;;0.008541;0.003985;0.004556;
36.445.551/0001-06;2022-04-01;1;2022-04-29;28;;;;;;;;;;;;;;;;51520021.87;41223411.17;395150;104.323449753258;0.000406168716386699;;0.005742;-0.001813;0.007555;
36.445.551/0001-06;2022-05-01;1;2022-05-31;29;;;;;;;;;;;;;;;;51387205.54;41106356.8;395150;104.027222067569;0.000407325321518155;;0.00451;-0.002839;0.007349;
36.445.551/0001-06;2022-06-01;1;2022-06-30;29;23;;;;;1;;;;;;2;3;;;50728286.14;40727149.62;395150;103.067568315829;0.000411117894481318;;-0.008811;-0.009225;0.000414;
36.445.551/0001-06;2022-07-01;1;2022-07-29;30;;;;;;;;;;;;;;;;51925346.2;41706771.81;395150;105.546683057067;0.000401461423969174;;0.029819;0.024053;0.005766;
36.445.551/0001-06;2022-08-01;1;2022-08-31;34;;;;;;;;;;;;;;;;51978148.22;41701052.98;395150;105.532210502341;0.000401516479884341;;0.006481;-0.000137;0.006618;
36.445.587/0001-90;2022-01-01;1;2022-01-31;3880;;;;;;;;;;;;;;;;392852065.82;260302313.18;2694622;96.6006783808638;0.000792069680369792;;0.00529;-0.001942;0.007232;
36.445.587/0001-90;2022-02-01;1;2022-02-25;3938;;;;;;;;;;;;;;;;393031420.52;259739532.45;2694622;96.3918250685996;0.000716987238112663;;0.005084;-0.002162;0.007246;
36.445.587/0001-90;2022-03-01;1;2022-03-31;3982;3936;15;;;;;;;;;;10;21;;;393989996.98;259530239.98;2694622;96.3141546309649;0.000829630797615695;;0.006457;-0.000805;0.007262;
36.445.587/0001-90;2022-04-01;1;2022-04-29;4046;;;;;;;;;;;;;;;;394287310.01;258248232.96;2694622;95.8383895626177;0.0088;;-0.004939;-0.004939;;
36.445.587/0001-90;2022-05-01;1;2022-05-31;4432;;;;;;;;;;;;;;;;394137017.98;256297429.41;26946220;9.51144277045166;0.000826257639724786;;-0.900004;-0.900079;7.5E-05;
36.445.587/0001-90;2022-06-01;1;2022-06-30;5077;5027;14;;;;;;;;;;12;24;;;394140993.1;255230085.92;26946220;9.47183263255477;0.000795508489009563;;0.003406;-0.004164;0.00757;
36.445.587/0001-90;2022-07-01;1;2022-07-29;5077;;;;;;;;;;;;;;;;383349822.22;254972381.8;26946220;9.46226898615093;0.000791862705186527;;0.006592;-0.001009;0.007601;
36.445.587/0001-90;2022-08-01;1;2022-08-31;7513;;;;;;;;;;;;;;;;383075386.13;255344132.45;26946220;9.47606500837594;0.000864544792480114;;0.009067;0.001458;0.007609;
36.501.128/0001-86;2022-01-01;1;2022-01-31;44338;;;;;;;;;;;;;;;44338;1207490800.61;1105317680.88;11048018;100.046694427906;0.00106209828206616;0;0.028968;0.016271;0.012697;0
36.501.128/0001-86;2022-02-01;1;2022-02-25;46063;;;;;;;;;;;;;;;46063;1157667509.87;1096079994.79;11048018;99.210554761044;0.000969513899579563;0;0.004137;-0.008357;0.012494;0
36.501.128/0001-86;2022-03-01;1;2022-03-31;48924;;;;;;;;;;;;;;;48924;1131162589.02;1090996667.91;11048018;98.7504426504374;0.00111904258363942;0;0.007961;-0.004638;0.012599;0
36.501.128/0001-86;2022-04-01;1;2022-04-29;51716;;;;;;;;;;;;;;;51716;1127170636.6;1084959241.67;11048018;98.2039712163756;0.00098421448381449;0;0.007124;-0.005534;0.012658;0
36.501.128/0001-86;2022-05-01;2;2022-05-31;53765;;;;;;;;;;;;;;;53765;1117740148.63;1077574252.11;11048018;98.2039712163756;0.0011502066865212;0;0.012729;0;0.012729;0
36.501.128/0001-86;2022-06-01;1;2022-06-30;56265;;;;;;;;;;;;;;;56265;1160621710.54;1087758184.8;11048018;98.4573146785242;0.00107136914829492;0;0.022267;0.009451;0.012816;0
36.501.128/0001-86;2022-07-01;1;2022-07-29;56265;;;;;;;;;;;;;;;56265;1160621710.54;1087758184.8;11048018;98.4573146785242;0.00107136914829492;0;0.022267;0.009451;0.012816;0
36.501.128/0001-86;2022-08-01;1;2022-08-31;62064;;;;;;;;;;;;;;;62064;1156854174.28;1080357527.58;11048018;97.7874517927107;0.00119198837155753;0;0.005892;-0.006804;0.012696;0
36.501.159/0001-37;2022-01-01;1;2021-12-31;13;19;;;;;;;;;;;8;;;;82055961.3;52597012.03;272000;85.97276784;0.000380689686109532;0.000380689686109532;-0.040387;-0.053239;0.012852;0
36.501.159/0001-37;2022-02-01;1;2022-02-25;36;19;;;;;;;;;;;17;;;;82238392.37;52420930.37;272000;85.97276784;0.000381968420985123;0.000381968420985123;-0.025743;-0.045493;0.01975;0
36.501.159/0001-37;2022-03-01;1;2022-03-31;36;19;;;;;;;;;;;17;;;;118648568.42;60333469.05;272000;85.97276784;0.000331874502084511;0.000331874502084511;-0.034093;-0.045493;0.0114;0
36.501.159/0001-37;2022-04-01;1;2022-03-31;36;19;;;;;;;;;;;17;;;;125537151.22;60365635.33;272000;85.97276784;0.000331697660275416;0.000331697660275416;-0.037906;-0.057179;0.019273;0
36.501.159/0001-37;2022-05-01;1;2022-05-31;36;20;;;;;;;;;;;1;24;;;129445249.19;69301077.33;272000;85.97276784;0.000288929707465487;0.000288929707465487;-0.03152;-0.054686;0.023166;0
36.501.159/0001-37;2022-06-01;2;2022-06-30;43;18;;;;;;;;;;;1;24;;;129688067.55;68900061.45;272000;85.97276784;0.00029061135184227;0.00029061135184227;-0.025371;-0.049184;0.023813;0
36.501.159/0001-37;2022-07-01;2;2022-07-29;48;20;;;;;;;;;;;1;27;;;141024858.05;79914771.45;762000;85.97276784;0.000250556181750802;0.000250556181750802;-0.036157;-0.043542;0.007385;0
36.501.159/0001-37;2022-08-01;2;2022-08-31;35;20;;;;;;;;;;;1;14;;;140296304.87;78814701.5;762000;103.4313667979;0.000254053363381704;0.000254053363381704;-0.006822;-0.013766;0.006944;0
36.501.181/0001-87;2022-01-01;1;2022-01-31;2561;2525;6;1;;;1;;;;;;10;18;;;151209349.06;150241671.08;1500598;100.121199068638;0.000248314730073355;0.000248314730073355;0.013271;0.007035;0.006236;0
36.501.181/0001-87;2022-02-01;1;2022-02-25;2908;2873;6;1;;;1;;;;;;10;17;;;151247961.32;150282517.11;1500598;100.148418903664;0.000233383434576943;0.000233383434576943;0.006464;0.000272;0.006192;0
36.501.181/0001-87;2022-03-01;1;2022-03-31;3465;3433;7;1;;;1;;;;;;9;14;;;151330508.64;150273551.74;1500598;100.142444372177;0.00026189445544012;0.00026189445544012;0.006131;-6E-05;0.006191;0
36.501.181/0001-87;2022-04-01;1;2022-04-29;3746;3714;7;1;;;1;;;;;;9;14;;;151436386.99;150444773.68;1500598;100.256546843325;0.000233131727623866;0.000233131727623866;0.00733;0.001139;0.006191;0
36.501.181/0001-87;2022-05-01;1;2022-05-31;3957;3925;7;1;;;1;;;;;;9;14;;;151497862.75;150528092.96;1500598;100.312070894403;0.00026173871750617;0.00026173871750617;0.006738;0.000554;0.006184;0
36.501.181/0001-87;2022-06-01;1;2022-06-30;4296;4265;8;1;;;2;;;;;;9;11;;;151518442.22;150520432.26;1500598;100.306965796303;0.000249980945676564;0.000249980945676564;0.006329;-5.1E-05;0.00638;0
36.501.181/0001-87;2022-07-01;1;2022-07-29;4423;4392;9;1;;;2;;;;;;9;10;;;151532586.74;150564588.39;1500598;100.336391485261;0.00024990995826014;0.00024990995826014;0.006474;0.000293;0.006181;0
36.501.181/0001-87;2022-08-01;1;2022-08-31;4456;4424;9;1;;;3;;;;;;9;10;;;151590907.11;150619312.71;1500598;100.372859826549;0.000273694251144084;0.000273694251144084;0.006542;0.000363;0.006179;0
36.501.198/0001-34;2022-01-01;1;2022-01-31;2079;2055;12;1;;;;;;;;;3;8;;;75841824.93;75206560.9;750000;100.275414533333;0.000117869636557201;0.000117869636557201;0.017008;0.009158;0.00785;0
36.501.198/0001-34;2022-02-01;1;2022-02-25;2098;2074;12;1;;;;;;;;;3;8;;;75804416.77;75169048.3;750000;100.225397733333;0.000117928458594041;0.000117928458594041;0.00728;-0.000499;0.007779;0
36.501.198/0001-34;2022-03-01;1;2022-03-31;2139;2116;10;1;;;;;;;;;3;9;;;75867863.7;75161995.93;750000;100.215994573333;0.000684765077924934;0.000684765077924934;0.007688;-9.4E-05;0.007782;0
36.501.198/0001-34;2022-04-01;1;2022-04-29;2356;2332;11;1;;;;;;;;;3;9;;;75838854.55;75155486.78;750000;100.207315706667;0.000684824384820517;0.000684824384820517;0.007397;-8.7E-05;0.007484;0
36.501.198/0001-34;2022-05-01;1;2022-05-31;2472;2448;11;1;;;;;;;;;3;9;;;75819196.77;75135829;750000;100.181105333333;0.000685003555361052;0.000685003555361052;0.007222;-0.000262;0.007484;0
36.501.198/0001-34;2022-06-01;1;2022-06-30;2577;2554;10;1;;;;;;;;;3;9;;;75912239.46;75262573.23;750000;100.35009764;0.00068384999065491;0.00068384999065491;0.009173;0.001687;0.007486;0
36.501.198/0001-34;2022-07-01;1;2022-07-29;2667;2641;11;1;;;;;;;;;3;11;;;75881188.44;75240446.69;750000;100.320595586667;0.000684051095709942;0.000684051095709942;0.00718;-0.000294;0.007474;0
36.501.198/0001-34;2022-08-01;1;2022-08-31;2907;2880;12;1;;;;;;;;;3;11;;;75934636.79;75302819.52;750000;100.40375936;0.000683484500687658;0.000683484500687658;0.008305;0.000829;0.007476;0
36.501.210/0001-00;2022-01-01;1;2022-01-31;1;;;;;;;;;;;;1;;;;90740374.29;34976102.31;405873;86.1749914628468;0.00128659275985518;0;-0.092799;-0.092799;0;0
36.501.210/0001-00;2022-02-01;1;2022-02-25;1;;;;;;;;;;;;1;;;;90658753.56;34676685.02;405873;85.4372796909378;0.00129770189895735;0;-0.008503;-0.008503;0;0
36.501.210/0001-00;2022-03-01;1;2022-03-31;1;;;;;;;;;;;;1;;;;90722899.66;33971865.62;405873;83.7007281095318;0.00132462551522362;0;-0.020357;-0.020357;0;0
36.501.210/0001-00;2022-04-01;2;2022-04-30;1;;;;;;;;;;;;1;;;;90771032.52;33172552.89;405873;81.7313615096348;0.00135654316836029;0;-0.02352;-0.02352;0;0
36.501.210/0001-00;2022-05-01;1;2022-05-31;1;;;;;;;;;;;;1;;;;90828689.77;32682411.62;405873;80.5237392484841;0.00137688737670944;0;-0.014759;-0.014759;0;0
36.501.210/0001-00;2022-06-01;1;2022-06-30;1;;;;;;;;;;;;1;;;;125422050.54;50643996.14;405873;124.777938271331;0.000888555474090201;0;0.549651;0.549651;0;0
36.501.210/0001-00;2022-07-01;2;2022-07-29;14;;;;;;;;;;;;;;;14;123649775.45;107399429.48;1036842;103.583216613525;0.000460685687433877;0;-0.169873;-0.169873;0;0
36.501.210/0001-00;2022-08-01;1;2022-08-31;14;;;;;;;;;;;;;;;14;124685525.59;108411632.41;1036842;104.559453041061;0.000673586296753005;0;0.009456;0.009456;0;0
36.501.233/0001-15;2022-01-01;1;2022-01-31;240;;;;;;;;;;;;;;;240;61057202.97;60293805.33;639139;94.3359822041841;0.000854405850120855;0;0.008893;-0.00288;0.011773;0
36.501.233/0001-15;2022-02-01;1;2022-02-25;242;;;;;;;;;;;;;;;242;61211151.15;60428094.97;639139;94.546092430598;0.000795099200526725;0;0.014417;0.002227;0.01219;0
36.501.233/0001-15;2022-03-01;1;2022-03-31;258;;;;;;;;;;;;;;;258;61839753.89;61043125.79;639139;95.5083726544617;0.000958332314129027;0;0.022341;0.010178;0.012163;0
36.501.233/0001-15;2022-04-01;1;2022-04-29;259;;;;;;;;;;;;;;;259;62348075.59;61435055.67;639139;96.1215880583097;0.000816834451482479;0;0.020556;0.006421;0.014135;0
36.501.233/0001-15;2022-05-01;1;2022-05-31;377;;;;;;;;;;;;;;;377;80164667.66;72344443.12;740046;97.7566842061169;0.000832738872563734;0;0.029141;0.017011;0.01213;0
36.501.233/0001-15;2022-06-01;1;2022-06-30;2147;;;;;;;;;;;;;;;2147;162955831.69;157354426.71;1631584;96.4427370641046;0.000825995828128425;0;-0.00531;-0.013441;0.008131;0
36.501.233/0001-15;2022-07-01;2;2022-07-29;2136;;;;;;;;;;;;;;;2136;162143973.17;156199659.14;1631584;95.7349784871634;0.00088425961209175;0;0.00303;-0.007339;0.010369;0
36.501.233/0001-15;2022-08-01;1;2022-08-31;2164;;;;;;;;;;;;;;;2164;157898588.53;156128638.42;1631584;95.7349784871634;0.000886231452475636;0;0.010446;0;0.010446;0
36.501.249/0001-28;2022-01-01;1;2022-01-31;1;;;;;;;;;;;;;1;;;218700278.82;218248743.58;221906.39244;983.51715414873;0.00166842706183335;4.58192786632673E-06;-0.00176;-0.00176;0;0
36.501.249/0001-28;2022-02-01;1;2022-02-25;1;;;;;;;;;;;;;1;;;246957583.2;246423343.37;222386.39244;1108.08642860864;0.0015081953475567;4.05805710743287E-06;-0.00176;-0.00176;0;0
36.501.249/0001-28;2022-03-01;1;2022-03-31;1;;;;;;;;;;;;;1;;;246967245.5;246370004.29;222386.39244;1107.84657994068;0.0017471381357502;4.05893567636955E-06;-0.00176;-0.00176;0;0
36.501.249/0001-28;2022-04-01;1;2022-04-29;1;;;;;;;;;;;;;1;;;246936356.15;246404298.26;223415.39244;1102.89759165172;0.00150858602153022;4.78007083609062E-06;-0.0022;-0.0022;0;0
36.501.249/0001-28;2022-05-01;1;2022-05-31;1;;;;;;;;;;;;;1;;;247001235.82;246463729.69;223415.39244;1103.16360479142;0.00174679795904049;4.77891818598E-06;-0.0022;-0.0022;0;0
36.501.249/0001-28;2022-06-01;1;2022-06-30;1;;;;;;;;;;;;;1;;;246986767.28;246566334.84;224475.39244;1098.41142122473;0.00120893028723256;4.77692950566146E-06;-0.0022;-0.0022;0;0
36.501.249/0001-28;2022-07-01;1;2022-07-29;1;;;;;;;;;;;;;1;;;247134724;246696126.02;224825.39244;1097.27875193562;0.00120849129173528;4.77441627885357E-06;-0.001;-0.001;0;0
36.501.249/0001-28;2022-08-01;1;2022-08-31;1;;;;;;;;;;;;;1;;;247205596.37;246654276.18;225025.39244;1096.11752480675;0.00132383559311054;4.77522635423705E-06;-0.001;-0.001;0;0
36.517.660/0001-91;2022-01-01;1;2022-01-31;1189;;;;;;;;;;;;;;;;177797475.28;129916212.29;1389471;93.500484925558;0.000834;0;0.005043;0.000549;0.004494;0
36.517.660/0001-91;2022-02-01;1;2022-02-28;1186;;;;;;;;;;;;;;;;174986090.01;129973749.99;1389471;93.5418947138875;0.000834;0;0.004935;0.000443;0.004492;0
36.517.660/0001-91;2022-03-01;1;2022-03-31;1187;1170;2;;;;;;;;;;4;11;;;173515156.86;130087840.67;1389801;93.6017751246401;0.000834;0;0.005477;0.000878;0.004599;0
36.517.660/0001-91;2022-04-01;1;2022-03-30;1198;;;;;;;;;;;;;;;;180486574.54;138536963.42;1504634;92.0735297886396;0.000834;0;0.070038;0.064949;0.005089;0
36.517.660/0001-91;2022-05-01;1;2022-05-31;1205;;;;;;;;;;;;;;;;179069926.04;138609258.54;1504634;92.1215780980624;0.000834;0;0.005735;0.000522;0.005213;0
36.517.660/0001-91;2022-06-01;1;2022-06-30;1198;1180;18;;;;;;;;;;;;;;180812278.68;146819152.36;1619467;90.6589343036938;0.000787;0;0.06624;0.05923;0.00701;0
36.517.660/0001-91;2022-07-01;1;2022-07-31;1213;;;;;;;;;;;;;;;;178587341.9;147033252.03;1619467;90.7911380904952;0.000881;0;0.00598;0.001458;0.004522;0
36.517.660/0001-91;2022-08-01;2;2022-08-31;1215;;;;;;;;;;;;;;;;186125691.05;155517301.68;1734299;89.6715627928056;0.000834;0;-0.007925;-0.012331;0.004406;0
36.615.915/0001-59;2022-01-01;1;2022-01-31;355;;;;;;;;;;;;;;;;114868841.28;113956129.57;1279070;89.0929578;0.00076304;0.00012013;0.00902158;0.00220635;0.00681523;0
36.615.915/0001-59;2022-02-01;1;2022-02-25;355;;;;;;;;;;;;;;;;113380898.95;112512015.45;1279070;87.9639233;0.00073574;0.00011097;-0.01267254;-0.01267254;0;0
36.615.915/0001-59;2022-03-01;1;2022-03-31;356;352;0;0;0;0;1;0;0;0;0;0;0;3;0;0;110144836.81;109322451.95;1279070;85.470265;0.0006674;0.00011421;-0.01561615;-0.0219824;0.00636625;0
36.615.915/0001-59;2022-04-01;1;2022-04-29;356;;;;;;;;;;;;;;;;112607128.06;111791738.32;1279070;87.4007977;0.00074707;0.00011169;0.02913918;0.02258719;0.00655199;0
36.615.915/0001-59;2022-05-01;1;2022-05-31;358;;;;;;;;;;;;;;;;112004186.92;111142253.72;1279070;86.8930189;0.00064136;0.00011234;0.01444176;0.00769125;0.00675051;0
36.615.915/0001-59;2022-06-01;1;2022-06-30;360;356;0;0;0;0;1;0;0;0;0;0;0;3;0;0;109865642.03;109016357.39;1279070;85.2309548;0.000771;0.000115;-0.005548;-0.012338;0.00679;0
36.615.915/0001-59;2022-07-01;1;2022-07-29;361;;;;;;;;;;;;;;;;109805360.44;108907561.76;1279070;85.1458964;0.000735;0.000115;0.01355;0.006276;0.007274;0
36.615.915/0001-59;2022-08-01;1;2022-08-31;363;;;;;;;;;;;;;;;;118855947.21;117969636.32;1279070;92.2307898;0.00066;0.000109;0.097303;0.090256;0.007047;0
36.642.099/0001-72;2022-01-01;1;2022-01-31;72;64;1;0;0;0;1;0;0;0;0;0;2;4;0;0;24499747.69;24337124.08;247300;98.411339;0.001416;0;0.003763;0.000658;0.003105;0
36.642.099/0001-72;2022-02-01;1;2022-02-25;75;67;1;0;0;0;1;0;0;0;0;0;2;4;0;0;24590017.57;24337124.08;247300;98.411339;0.001417;0;0.004455;0;0.004455;0
36.642.139/0001-86;2022-01-01;1;2022-01-31;3436;3402;23;0;1;0;0;0;0;0;0;0;8;2;0;0;88268307.4;84959465.62;8307646;10.226659;0.000383;0;-0.062723;-0.071739;0.009016;0
36.642.139/0001-86;2022-02-01;1;2022-02-25;4410;4368;31;0;1;0;0;0;0;0;0;0;7;3;0;0;139959763.45;136869130.95;13039948;10.496141;0.000229;0;0.033703;0.026351;0.007352;0
36.642.139/0001-86;2022-03-01;2;2022-03-31;12769;12635;122;0;1;0;0;0;0;0;0;0;7;3;0;1;332291174.58;315930781.84;32307646;9.778824;0.000177;0;-0.054941;-0.065802;0.010861;0
36.642.139/0001-86;2022-04-01;1;2022-04-29;13354;13213;122;0;1;0;1;0;0;0;0;0;9;7;0;1;338239359.48;315247727.86;32307646;9.757682;0.00059;0;0.009073;-0.002162;0.011235;0
36.642.139/0001-86;2022-05-01;1;2022-05-31;13776;13641;115;0;1;0;1;0;0;0;0;0;10;7;0;1;320543844.15;313894381.58;32307646;9.715792;0.000589;0;0.008748;-0.004293;0.013041;0
36.642.139/0001-86;2022-06-01;1;2022-06-30;14313;14180;113;0;1;0;0;0;0;0;0;0;11;7;0;1;318446774.75;312636898.43;32307646;9.67687;0.000599;0;0.007241;-0.004006;0.011247;0
36.642.139/0001-86;2022-07-01;1;2022-07-29;14939;14808;115;0;1;0;0;0;0;0;0;0;12;2;0;1;316614795.36;309287274.18;32307646;9.573191;0.000553;0;0.004413;-0.010714;0.015127;0
36.642.139/0001-86;2022-08-01;1;2022-08-31;16850;16715;115;0;1;0;4;0;0;0;0;0;12;2;0;1;322726496.9;306273420.29;32307646;9.479905;0.000581;0;0.000157;-0.009745;0.009902;0
36.642.219/0001-31;2022-01-01;1;2022-01-31;6823;6729;69;0;1;0;6;0;0;0;1;0;4;12;0;1;317364771.25;281838303.05;3001734;93.891832;0.001034;0;0.009973;-0.007603;0.017576;0
36.642.219/0001-31;2022-02-01;1;2022-02-25;7055;6962;67;0;2;0;7;0;0;0;1;0;4;11;0;1;317940381.17;282209897.72;3001734;94.015625;0.001041;0;0.014659;0.001318;0.013341;0
36.642.219/0001-31;2022-03-01;1;2022-03-31;7482;7391;69;0;1;0;6;0;0;0;1;0;4;10;0;0;318641404.08;282821145.09;3001734;94.219256;0.001024;0;0.013249;0.002166;0.011083;0
36.642.219/0001-31;2022-04-01;1;2022-04-29;7716;7624;67;0;1;0;7;0;0;0;1;0;4;12;0;0;324235194.55;285716310.07;3001734;95.183754;0.001064;0;0.031594;0.010237;0.021357;0
36.642.219/0001-31;2022-05-01;1;2022-05-31;8671;8571;73;0;1;0;5;1;0;0;1;0;5;14;0;0;355198863.19;315983216.64;3333553;94.788718;0.000995;0;0.01335;-0.00415;0.0175;0
36.642.219/0001-31;2022-06-01;1;2022-06-30;10158;10056;75;0;1;0;4;1;0;0;0;0;6;14;0;1;357178468.52;322292128.37;3403183;94.703144;0.00107;0;0.017655;-0.000903;0.018558;0
36.642.219/0001-31;2022-07-01;1;2022-07-29;11617;11521;76;0;1;0;5;0;0;0;1;0;3;10;0;0;353339119.8;321657783.95;3403150;94.517663;0.001077;0;0.009385;-0.001959;0.011344;0
